name,url,value,power,level
Blimp (Earth-616),https://marvel.fandom.com/wiki/Blimp_(Earth-616),Normal,Durability,2
Blind Al (Althea) (Earth-616),https://marvel.fandom.com/wiki/Blind_Al_(Althea)_(Earth-616),Normal,Durability,2
Blindspot (Mutant) (Earth-616),https://marvel.fandom.com/wiki/Blindspot_(Mutant)_(Earth-616),Normal,Durability,2
Bob Dobalina (Earth-616),https://marvel.fandom.com/wiki/Bob_Dobalina_(Earth-616),Normal,Durability,2
Boris Karela (Earth-616),https://marvel.fandom.com/wiki/Boris_Karela_(Earth-616),Normal,Durability,2
Boss Morgan (Earth-616),https://marvel.fandom.com/wiki/Boss_Morgan_(Earth-616),Normal,Durability,2
Bova Ayrshire (Earth-616),https://marvel.fandom.com/wiki/Bova_Ayrshire_(Earth-616),Normal,Durability,2
Brainchild (Earth-616),https://marvel.fandom.com/wiki/Brainchild_(Earth-616),Normal,Durability,2
Bram Velsing (Earth-616),https://marvel.fandom.com/wiki/Bram_Velsing_(Earth-616),Normal,Durability,2
Brandon Sharpe (Earth-616),https://marvel.fandom.com/wiki/Brandon_Sharpe_(Earth-616),Normal,Durability,2
Brent Jackson (Earth-616),https://marvel.fandom.com/wiki/Brent_Jackson_(Earth-616),Normal,Durability,2
Brian Cruz (Earth-616),https://marvel.fandom.com/wiki/Brian_Cruz_(Earth-616),Normal,Durability,2
Brian DeWolff (Earth-616),https://marvel.fandom.com/wiki/Brian_DeWolff_(Earth-616),Normal,Durability,2
Brian Dunlap (Earth-616),https://marvel.fandom.com/wiki/Brian_Dunlap_(Earth-616),Normal,Durability,2
Brian Falsworth (Earth-616),https://marvel.fandom.com/wiki/Brian_Falsworth_(Earth-616),Normal,Durability,2
Brian Muldoon (Earth-616),https://marvel.fandom.com/wiki/Brian_Muldoon_(Earth-616),Normal,Durability,2
Bride of Nine Spiders (Earth-616),https://marvel.fandom.com/wiki/Bride_of_Nine_Spiders_(Earth-616),Normal,Durability,2
Broo (Earth-616),https://marvel.fandom.com/wiki/Broo_(Earth-616),Normal,Durability,2
Bruce Banner (Earth-616),https://marvel.fandom.com/wiki/Bruce_Banner_(Earth-616),Normal,Durability,2
Bruno Horgan (Earth-616),https://marvel.fandom.com/wiki/Bruno_Horgan_(Earth-616),Normal,Durability,2
Buck Chisholm (Earth-616),https://marvel.fandom.com/wiki/Buck_Chisholm_(Earth-616),Normal,Durability,2
Buford Hollis (Earth-616),https://marvel.fandom.com/wiki/Buford_Hollis_(Earth-616),Normal,Durability,2
Buford Lange (Earth-616),https://marvel.fandom.com/wiki/Buford_Lange_(Earth-616),Normal,Durability,2
Burglar (Earth-616),https://marvel.fandom.com/wiki/Burglar_(Earth-616),Normal,Durability,2
Burt Kenyon (Earth-616),https://marvel.fandom.com/wiki/Burt_Kenyon_(Earth-616),Normal,Durability,2
Burtram Worthington (Earth-616),https://marvel.fandom.com/wiki/Burtram_Worthington_(Earth-616),Normal,Durability,2
Byron Spencer (Earth-616),https://marvel.fandom.com/wiki/Byron_Spencer_(Earth-616),Normal,Durability,2
Calvin Carr (Earth-616),https://marvel.fandom.com/wiki/Calvin_Carr_(Earth-616),Normal,Durability,2
Calvin Rankin (Earth-12),https://marvel.fandom.com/wiki/Calvin_Rankin_(Earth-12),Normal,Durability,2
Camille Benally (Earth-616),https://marvel.fandom.com/wiki/Camille_Benally_(Earth-616),Normal,Durability,2
Candace Southern (Earth-616),https://marvel.fandom.com/wiki/Candace_Southern_(Earth-616),Normal,Durability,2
Captain Barracuda (Earth-616),https://marvel.fandom.com/wiki/Captain_Barracuda_(Earth-616),Normal,Durability,2
Carl Burgess (Earth-616),https://marvel.fandom.com/wiki/Carl_Burgess_(Earth-616),Normal,Durability,2
Carl Valentino (Earth-616),https://marvel.fandom.com/wiki/Carl_Valentino_(Earth-616),Normal,Durability,2
Carl Zante (Earth-616),https://marvel.fandom.com/wiki/Carl_Zante_(Earth-616),Normal,Durability,2
Carlie Cooper (Earth-616),https://marvel.fandom.com/wiki/Carlie_Cooper_(Earth-616),Normal,Durability,2
Carlo Strange (Earth-616),https://marvel.fandom.com/wiki/Carlo_Strange_(Earth-616),Normal,Durability,2
Carlos Cabrera (Earth-616),https://marvel.fandom.com/wiki/Carlos_Cabrera_(Earth-616),Normal,Durability,2
Carlton LaFroyge (Earth-616),https://marvel.fandom.com/wiki/Carlton_LaFroyge_(Earth-616),Normal,Durability,2
Carolyn Trainer (Earth-616),https://marvel.fandom.com/wiki/Carolyn_Trainer_(Earth-616),Normal,Durability,2
Carson Knowles (Earth-616),https://marvel.fandom.com/wiki/Carson_Knowles_(Earth-616),Normal,Durability,2
Carter Ghazikhanian (Earth-616),https://marvel.fandom.com/wiki/Carter_Ghazikhanian_(Earth-616),Normal,Durability,2
Cassandra Lang (Earth-616),https://marvel.fandom.com/wiki/Cassandra_Lang_(Earth-616),Normal,Durability,2
Cassandra Locke (Earth-700),https://marvel.fandom.com/wiki/Cassandra_Locke_(Earth-700),Normal,Durability,2
Cat Burglar (Earth-616),https://marvel.fandom.com/wiki/Cat_Burglar_(Earth-616),Normal,Durability,2
Cathy Webster (Earth-616),https://marvel.fandom.com/wiki/Cathy_Webster_(Earth-616),Normal,Durability,2
Ce'Athauna Asira Davin (Earth-616),https://marvel.fandom.com/wiki/Ce%27Athauna_Asira_Davin_(Earth-616),Normal,Durability,2
Celeste Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Celeste_Cuckoo_(Earth-616),Normal,Durability,2
Chance (Fallen Angels) (Earth-616),https://marvel.fandom.com/wiki/Chance_(Fallen_Angels)_(Earth-616),Normal,Durability,2
Charlemagne (Agent) (Earth-616),https://marvel.fandom.com/wiki/Charlemagne_(Agent)_(Earth-616),Normal,Durability,2
Charles Barton (Earth-616),https://marvel.fandom.com/wiki/Charles_Barton_(Earth-616),Normal,Durability,2
Charles Chandler (Earth-616),https://marvel.fandom.com/wiki/Charles_Chandler_(Earth-616),Normal,Durability,2
Charles Little Sky (Earth-616),https://marvel.fandom.com/wiki/Charles_Little_Sky_(Earth-616),Normal,Durability,2
Charles Moss (Earth-616),https://marvel.fandom.com/wiki/Charles_Moss_(Earth-616),Normal,Durability,2
Charles Stanton (Earth-616),https://marvel.fandom.com/wiki/Charles_Stanton_(Earth-616),Normal,Durability,2
Charles Xavier (Earth-616),https://marvel.fandom.com/wiki/Charles_Xavier_(Earth-616),Normal,Durability,2
Charles Xavier (Earth-1610),https://marvel.fandom.com/wiki/Charles_Xavier_(Earth-1610),Normal,Durability,2
Charlie Cluster-7 (Earth-616),https://marvel.fandom.com/wiki/Charlie_Cluster-7_(Earth-616),Normal,Durability,2
Chase Stein (Earth-616),https://marvel.fandom.com/wiki/Chase_Stein_(Earth-616),Normal,Durability,2
Chester Phillips (Earth-616),https://marvel.fandom.com/wiki/Chester_Phillips_(Earth-616),Normal,Durability,2
Chester Weems (Earth-80360),https://marvel.fandom.com/wiki/Chester_Weems_(Earth-80360),Normal,Durability,2
Chief Examiner (Earth-616),https://marvel.fandom.com/wiki/Chief_Examiner_(Earth-616),Normal,Durability,2
Chili Storm (Earth-616),https://marvel.fandom.com/wiki/Chili_Storm_(Earth-616),Normal,Durability,2
Chimera (Earth-TRN220),https://marvel.fandom.com/wiki/Chimera_(Earth-TRN220),Normal,Durability,2
Chip Martin (Earth-616),https://marvel.fandom.com/wiki/Chip_Martin_(Earth-616),Normal,Durability,2
Christian Cord (Earth-616),https://marvel.fandom.com/wiki/Christian_Cord_(Earth-616),Normal,Durability,2
Christoph Nord (Earth-616),https://marvel.fandom.com/wiki/Christoph_Nord_(Earth-616),Normal,Durability,2
Christopher Bradley (Earth-616),https://marvel.fandom.com/wiki/Christopher_Bradley_(Earth-616),Normal,Durability,2
Christopher Cassera (Earth-616),https://marvel.fandom.com/wiki/Christopher_Cassera_(Earth-616),Normal,Durability,2
Christopher Summers (Earth-616),https://marvel.fandom.com/wiki/Christopher_Summers_(Earth-616),Normal,Durability,2
Clarice Ferguson (Earth-295),https://marvel.fandom.com/wiki/Clarice_Ferguson_(Earth-295),Normal,Durability,2
Clay Quartermain (Earth-616),https://marvel.fandom.com/wiki/Clay_Quartermain_(Earth-616),Normal,Durability,2
Clay Riley (Earth-616),https://marvel.fandom.com/wiki/Clay_Riley_(Earth-616),Normal,Durability,2
Clea (Earth-616),https://marvel.fandom.com/wiki/Clea_(Earth-616),Normal,Durability,2
Cleavon Twain (Earth-616),https://marvel.fandom.com/wiki/Cleavon_Twain_(Earth-616),Normal,Durability,2
Cletus Hondo (Earth-616),https://marvel.fandom.com/wiki/Cletus_Hondo_(Earth-616),Normal,Durability,2
Clint Barton (Earth-1610),https://marvel.fandom.com/wiki/Clint_Barton_(Earth-1610),Normal,Durability,2
Clinton Barton (Earth-616),https://marvel.fandom.com/wiki/Clinton_Barton_(Earth-616),Normal,Durability,2
Clinton Barton (Earth-30847),https://marvel.fandom.com/wiki/Clinton_Barton_(Earth-30847),Normal,Durability,2
Clive Reston (Earth-616),https://marvel.fandom.com/wiki/Clive_Reston_(Earth-616),Normal,Durability,2
Cloud (Earth-616),https://marvel.fandom.com/wiki/Cloud_(Earth-616),Normal,Durability,2
Clytemnestra Erwin (Earth-616),https://marvel.fandom.com/wiki/Clytemnestra_Erwin_(Earth-616),Normal,Durability,2
Coach (Earth-616),https://marvel.fandom.com/wiki/Coach_(Earth-616),Normal,Durability,2
Cole Wittman (Earth-616),https://marvel.fandom.com/wiki/Cole_Wittman_(Earth-616),Normal,Durability,2
Colin Hume (Earth-616),https://marvel.fandom.com/wiki/Colin_Hume_(Earth-616),Normal,Durability,2
Colin McKay (Earth-616),https://marvel.fandom.com/wiki/Colin_McKay_(Earth-616),Normal,Durability,2
Colleen Wing (Earth-616),https://marvel.fandom.com/wiki/Colleen_Wing_(Earth-616),Normal,Durability,2
Comet Pierce (Earth-40800),https://marvel.fandom.com/wiki/Comet_Pierce_(Earth-40800),Normal,Durability,2
Commander Kraken (Earth-616),https://marvel.fandom.com/wiki/Commander_Kraken_(Earth-616),Normal,Durability,2
Commuter (Ron) (Earth-616),https://marvel.fandom.com/wiki/Commuter_(Ron)_(Earth-616),Normal,Durability,2
Comte de Saint Germain (Earth-616),https://marvel.fandom.com/wiki/Comte_de_Saint_Germain_(Earth-616),Normal,Durability,2
Condor (Bird People) (Earth-616),https://marvel.fandom.com/wiki/Condor_(Bird_People)_(Earth-616),Normal,Durability,2
Conundrum (Earth-616),https://marvel.fandom.com/wiki/Conundrum_(Earth-616),Normal,Durability,2
Cr'reee (Earth-616),https://marvel.fandom.com/wiki/Cr%27reee_(Earth-616),Normal,Durability,2
Crystalia Amaquelin (Earth-616),https://marvel.fandom.com/wiki/Crystalia_Amaquelin_(Earth-616),Normal,Durability,2
Curtis Conners (Earth-1610),https://marvel.fandom.com/wiki/Curtis_Conners_(Earth-1610),Normal,Durability,2
Curtis Doyle (Earth-616),https://marvel.fandom.com/wiki/Curtis_Doyle_(Earth-616),Normal,Durability,2
Cutza (Earth-616),https://marvel.fandom.com/wiki/Cutza_(Earth-616),Normal,Durability,2
Cybelle (Earth-616),https://marvel.fandom.com/wiki/Cybelle_(Earth-616),Normal,Durability,2
Cyrus Black (Earth-616),https://marvel.fandom.com/wiki/Cyrus_Black_(Earth-616),Normal,Durability,2
D'ken Neramani (Earth-616),https://marvel.fandom.com/wiki/D%27ken_Neramani_(Earth-616),Normal,Durability,2
D'Spayre (Earth-616),https://marvel.fandom.com/wiki/D%27Spayre_(Earth-616),Normal,Durability,2
Dafydd ap Andras (Earth-6124),https://marvel.fandom.com/wiki/Dafydd_ap_Andras_(Earth-6124),Normal,Durability,2
Dafydd ap Iowerth (Earth-616),https://marvel.fandom.com/wiki/Dafydd_ap_Iowerth_(Earth-616),Normal,Durability,2
Daisy Johnson (Earth-616),https://marvel.fandom.com/wiki/Daisy_Johnson_(Earth-616),Normal,Durability,2
Dakota North (Earth-616),https://marvel.fandom.com/wiki/Dakota_North_(Earth-616),Normal,Durability,2
Dale Sturm (Earth-616),https://marvel.fandom.com/wiki/Dale_Sturm_(Earth-616),Normal,Durability,2
Dan Kane (Earth-616),https://marvel.fandom.com/wiki/Dan_Kane_(Earth-616),Normal,Durability,2
Dania (Earth-616),https://marvel.fandom.com/wiki/Dania_(Earth-616),Normal,Durability,2
Daniel Berkhart (Earth-616),https://marvel.fandom.com/wiki/Daniel_Berkhart_(Earth-616),Normal,Durability,2
Daniel Leighton (Earth-616),https://marvel.fandom.com/wiki/Daniel_Leighton_(Earth-616),Normal,Durability,2
Daniel Lyons (Earth-616),https://marvel.fandom.com/wiki/Daniel_Lyons_(Earth-616),Normal,Durability,2
Daniel Rand (Earth-1610),https://marvel.fandom.com/wiki/Daniel_Rand_(Earth-1610),Normal,Durability,2
Danielle Forte (Earth-616),https://marvel.fandom.com/wiki/Danielle_Forte_(Earth-616),Normal,Durability,2
Danielle Moonstar (Earth-616),https://marvel.fandom.com/wiki/Danielle_Moonstar_(Earth-616),Normal,Durability,2
Dante Pertuz (Earth-616),https://marvel.fandom.com/wiki/Dante_Pertuz_(Earth-616),Normal,Durability,2
Darian Elliott (Earth-616),https://marvel.fandom.com/wiki/Darian_Elliott_(Earth-616),Normal,Durability,2
Darick Gallhager (Earth-616),https://marvel.fandom.com/wiki/Darick_Gallhager_(Earth-616),Normal,Durability,2
Darklore (Earth-616),https://marvel.fandom.com/wiki/Darklore_(Earth-616),Normal,Durability,2
Darren Cross (Earth-616),https://marvel.fandom.com/wiki/Darren_Cross_(Earth-616),Normal,Durability,2
David Alleyne (Earth-616),https://marvel.fandom.com/wiki/David_Alleyne_(Earth-616),Normal,Durability,2
David Angar (Earth-616),https://marvel.fandom.com/wiki/David_Angar_(Earth-616),Normal,Durability,2
David Christopher Bank (Earth-616),https://marvel.fandom.com/wiki/David_Christopher_Bank_(Earth-616),Normal,Durability,2
David Dean (Earth-616),https://marvel.fandom.com/wiki/David_Dean_(Earth-616),Normal,Durability,2
David Lieberman (Earth-616),https://marvel.fandom.com/wiki/David_Lieberman_(Earth-616),Normal,Durability,2
Davis Cameron (Earth-616),https://marvel.fandom.com/wiki/Davis_Cameron_(Earth-616),Normal,Durability,2
Dawn Greenwood (Earth-616),https://marvel.fandom.com/wiki/Dawn_Greenwood_(Earth-616),Normal,Durability,2
De'Lila (Earth-616),https://marvel.fandom.com/wiki/De%27Lila_(Earth-616),Normal,Durability,2
Dean Boswell (Earth-616),https://marvel.fandom.com/wiki/Dean_Boswell_(Earth-616),Normal,Durability,2
Deborah Bertrand (Earth-616),https://marvel.fandom.com/wiki/Deborah_Bertrand_(Earth-616),Normal,Durability,2
Deborah Fields (Earth-616),https://marvel.fandom.com/wiki/Deborah_Fields_(Earth-616),Normal,Durability,2
Debra Whitman (Earth-616),https://marvel.fandom.com/wiki/Debra_Whitman_(Earth-616),Normal,Durability,2
Delilah Dearborn (Earth-616),https://marvel.fandom.com/wiki/Delilah_Dearborn_(Earth-616),Normal,Durability,2
Delphos (Earth-616),https://marvel.fandom.com/wiki/Delphos_(Earth-616),Normal,Durability,2
DeMarr Davis (Earth-616),https://marvel.fandom.com/wiki/DeMarr_Davis_(Earth-616),Normal,Durability,2
Denise Baranger (Earth-616),https://marvel.fandom.com/wiki/Denise_Baranger_(Earth-616),Normal,Durability,2
Dennis Burton (Earth-616),https://marvel.fandom.com/wiki/Dennis_Burton_(Earth-616),Normal,Durability,2
Dennis Piper (Earth-616),https://marvel.fandom.com/wiki/Dennis_Piper_(Earth-616),Normal,Durability,2
Derek Khanata (Earth-616),https://marvel.fandom.com/wiki/Derek_Khanata_(Earth-616),Normal,Durability,2
Desmond Charne (Earth-616),https://marvel.fandom.com/wiki/Desmond_Charne_(Earth-616),Normal,Durability,2
Desmond Drew (Earth-616),https://marvel.fandom.com/wiki/Desmond_Drew_(Earth-616),Normal,Durability,2
Deuce (Earth-616),https://marvel.fandom.com/wiki/Deuce_(Earth-616),Normal,Durability,2
Dexter Bennett (Earth-616),https://marvel.fandom.com/wiki/Dexter_Bennett_(Earth-616),Normal,Durability,2
Dinah Soar (Earth-616),https://marvel.fandom.com/wiki/Dinah_Soar_(Earth-616),Normal,Durability,2
Dirtnap (Earth-616),https://marvel.fandom.com/wiki/Dirtnap_(Earth-616),Normal,Durability,2
Dmitri Smerdyakov (Earth-616),https://marvel.fandom.com/wiki/Dmitri_Smerdyakov_(Earth-616),Normal,Durability,2
Doctor Weird (Earth-616),https://marvel.fandom.com/wiki/Doctor_Weird_(Earth-616),Normal,Durability,2
Dolly Donahue (Earth-616),https://marvel.fandom.com/wiki/Dolly_Donahue_(Earth-616),Normal,Durability,2
Domini (Earth-616),https://marvel.fandom.com/wiki/Domini_(Earth-616),Normal,Durability,2
Don Hertz (Earth-616),https://marvel.fandom.com/wiki/Don_Hertz_(Earth-616),Normal,Durability,2
Donald Birch (Earth-616),https://marvel.fandom.com/wiki/Donald_Birch_(Earth-616),Normal,Durability,2
Donovan Gorman (Earth-616),https://marvel.fandom.com/wiki/Donovan_Gorman_(Earth-616),Normal,Durability,2
Dontrell Hamilton (Earth-616),https://marvel.fandom.com/wiki/Dontrell_Hamilton_(Earth-616),Normal,Durability,2
Dorian Murdstone (Earth-616),https://marvel.fandom.com/wiki/Dorian_Murdstone_(Earth-616),Normal,Durability,2
Doris Evans (Earth-616),https://marvel.fandom.com/wiki/Doris_Evans_(Earth-616),Normal,Durability,2
Douglas Birely (Earth-616),https://marvel.fandom.com/wiki/Douglas_Birely_(Earth-616),Normal,Durability,2
Douglas Carmody (Earth-616),https://marvel.fandom.com/wiki/Douglas_Carmody_(Earth-616),Normal,Durability,2
Douglas Ramsey (Earth-616),https://marvel.fandom.com/wiki/Douglas_Ramsey_(Earth-616),Normal,Durability,2
Douglas Scott (Earth-616),https://marvel.fandom.com/wiki/Douglas_Scott_(Earth-616),Normal,Durability,2
Doyle Denton (Earth-616),https://marvel.fandom.com/wiki/Doyle_Denton_(Earth-616),Normal,Durability,2
Drake Shannon (Earth-616),https://marvel.fandom.com/wiki/Drake_Shannon_(Earth-616),Normal,Durability,2
Dredmund Cromwell (Earth-616),https://marvel.fandom.com/wiki/Dredmund_Cromwell_(Earth-616),Normal,Durability,2
Drom (Earth-616),https://marvel.fandom.com/wiki/Drom_(Earth-616),Normal,Durability,2
Duane Freeman (Earth-616),https://marvel.fandom.com/wiki/Duane_Freeman_(Earth-616),Normal,Durability,2
Duc No Tranh (Earth-616),https://marvel.fandom.com/wiki/Duc_No_Tranh_(Earth-616),Normal,Durability,2
Duncan Vess (Earth-616),https://marvel.fandom.com/wiki/Duncan_Vess_(Earth-616),Normal,Durability,2
Duvid Fortunov (Earth-616),https://marvel.fandom.com/wiki/Duvid_Fortunov_(Earth-616),Normal,Durability,2
Dwayne Taylor (Earth-616),https://marvel.fandom.com/wiki/Dwayne_Taylor_(Earth-616),Normal,Durability,2
Dylan Brock (Earth-616),https://marvel.fandom.com/wiki/Dylan_Brock_(Earth-616),Normal,Durability,2
Earl Everett (Earth-616),https://marvel.fandom.com/wiki/Earl_Everett_(Earth-616),Normal,Durability,2
Ebenezer Laughton (Earth-616),https://marvel.fandom.com/wiki/Ebenezer_Laughton_(Earth-616),Normal,Durability,2
Eden Fesi (Earth-616),https://marvel.fandom.com/wiki/Eden_Fesi_(Earth-616),Normal,Durability,2
Edith Harker (Earth-616),https://marvel.fandom.com/wiki/Edith_Harker_(Earth-616),Normal,Durability,2
Edith Sawyer (Earth-616),https://marvel.fandom.com/wiki/Edith_Sawyer_(Earth-616),Normal,Durability,2
Edward Brecker (Earth-616),https://marvel.fandom.com/wiki/Edward_Brecker_(Earth-616),Normal,Durability,2
Edward Buckman (Earth-616),https://marvel.fandom.com/wiki/Edward_Buckman_(Earth-616),Normal,Durability,2
Edward Ferbel (Earth-616),https://marvel.fandom.com/wiki/Edward_Ferbel_(Earth-616),Normal,Durability,2
Edward Forsyth (Earth-616),https://marvel.fandom.com/wiki/Edward_Forsyth_(Earth-616),Normal,Durability,2
Edward Lavell (Earth-616),https://marvel.fandom.com/wiki/Edward_Lavell_(Earth-616),Normal,Durability,2
Edward March (Earth-616),https://marvel.fandom.com/wiki/Edward_March_(Earth-616),Normal,Durability,2
Edward Passim (Earth-616),https://marvel.fandom.com/wiki/Edward_Passim_(Earth-616),Normal,Durability,2
Edward Whelan (Earth-616),https://marvel.fandom.com/wiki/Edward_Whelan_(Earth-616),Normal,Durability,2
Edwin Cord (Earth-616),https://marvel.fandom.com/wiki/Edwin_Cord_(Earth-616),Normal,Durability,2
Edwin Jarvis (Earth-616),https://marvel.fandom.com/wiki/Edwin_Jarvis_(Earth-616),Normal,Durability,2
Eileen Harsaw (Earth-616),https://marvel.fandom.com/wiki/Eileen_Harsaw_(Earth-616),Normal,Durability,2
Eisenhower Canty (Earth-616),https://marvel.fandom.com/wiki/Eisenhower_Canty_(Earth-616),Normal,Durability,2
Electric Eve (Earth-616),https://marvel.fandom.com/wiki/Electric_Eve_(Earth-616),Normal,Durability,2
Elektra Natchios (Earth-1610),https://marvel.fandom.com/wiki/Elektra_Natchios_(Earth-1610),Normal,Durability,2
Elendil (Earth-616),https://marvel.fandom.com/wiki/Elendil_(Earth-616),Normal,Durability,2
Elianne Turac (Earth-616),https://marvel.fandom.com/wiki/Elianne_Turac_(Earth-616),Normal,Durability,2
Elias Schleigal (Earth-616),https://marvel.fandom.com/wiki/Elias_Schleigal_(Earth-616),Normal,Durability,2
Elias Weems (Earth-616),https://marvel.fandom.com/wiki/Elias_Weems_(Earth-616),Normal,Durability,2
Elihas Starr (Earth-616),https://marvel.fandom.com/wiki/Elihas_Starr_(Earth-616),Normal,Durability,2
Elijah Stern (Earth-1610),https://marvel.fandom.com/wiki/Elijah_Stern_(Earth-1610),Normal,Durability,2
Elizabeth Allan (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Allan_(Earth-616),Normal,Durability,2
Elizabeth Bondi (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Bondi_(Earth-616),Normal,Durability,2
Elizabeth Braddock (Earth-1610),https://marvel.fandom.com/wiki/Elizabeth_Braddock_(Earth-1610),Normal,Durability,2
Elizabeth Brant (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Brant_(Earth-616),Normal,Durability,2
Elizabeth Ross (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Ross_(Earth-616),Normal,Durability,2
Elizabeth Ross (Earth-1610),https://marvel.fandom.com/wiki/Elizabeth_Ross_(Earth-1610),Normal,Durability,2
Elizabeth Twoyoungmen (Earth-616),https://marvel.fandom.com/wiki/Elizabeth_Twoyoungmen_(Earth-616),Normal,Durability,2
Elspeth Cromwell (Earth-616),https://marvel.fandom.com/wiki/Elspeth_Cromwell_(Earth-616),Normal,Durability,2
Elton Healey (Earth-616),https://marvel.fandom.com/wiki/Elton_Healey_(Earth-616),Normal,Durability,2
Elyse Nelson (Earth-616),https://marvel.fandom.com/wiki/Elyse_Nelson_(Earth-616),Normal,Durability,2
Emma Frost (Earth-616),https://marvel.fandom.com/wiki/Emma_Frost_(Earth-616),Normal,Durability,2
Emrys Killebrew (Earth-616),https://marvel.fandom.com/wiki/Emrys_Killebrew_(Earth-616),Normal,Durability,2
Enid Richards (Earth-1610),https://marvel.fandom.com/wiki/Enid_Richards_(Earth-1610),Normal,Durability,2
Equilibrius (Earth-616),https://marvel.fandom.com/wiki/Equilibrius_(Earth-616),Normal,Durability,2
Ereshkigal (Deviant) (Earth-616),https://marvel.fandom.com/wiki/Ereshkigal_(Deviant)_(Earth-616),Normal,Durability,2
Erg (Earth-616),https://marvel.fandom.com/wiki/Erg_(Earth-616),Normal,Durability,2
Eric Gitter (Earth-616),https://marvel.fandom.com/wiki/Eric_Gitter_(Earth-616),Normal,Durability,2
Eric Koenig (Earth-616),https://marvel.fandom.com/wiki/Eric_Koenig_(Earth-616),Normal,Durability,2
Eric Payne (Earth-616),https://marvel.fandom.com/wiki/Eric_Payne_(Earth-616),Normal,Durability,2
Eric Williams (Earth-616),https://marvel.fandom.com/wiki/Eric_Williams_(Earth-616),Normal,Durability,2
Erica Sondheim (Earth-616),https://marvel.fandom.com/wiki/Erica_Sondheim_(Earth-616),Normal,Durability,2
Ernest Popchik (Earth-616),https://marvel.fandom.com/wiki/Ernest_Popchik_(Earth-616),Normal,Durability,2
Esme Cuckoo (Earth-616),https://marvel.fandom.com/wiki/Esme_Cuckoo_(Earth-616),Normal,Durability,2
Eugene Thompson (Earth-616),https://marvel.fandom.com/wiki/Eugene_Thompson_(Earth-616),Normal,Durability,2
Evelyn Necker (Earth-8410),https://marvel.fandom.com/wiki/Evelyn_Necker_(Earth-8410),Normal,Durability,2
Everett Thomas (Earth-616),https://marvel.fandom.com/wiki/Everett_Thomas_(Earth-616),Normal,Durability,2
Fabian Cortez (Earth-616),https://marvel.fandom.com/wiki/Fabian_Cortez_(Earth-616),Normal,Durability,2
Fabian Marechal-Julbin (Earth-616),https://marvel.fandom.com/wiki/Fabian_Marechal-Julbin_(Earth-616),Normal,Durability,2
Fader (Earth-616),https://marvel.fandom.com/wiki/Fader_(Earth-616),Normal,Durability,2
Fahnbullah Eddy (Earth-616),https://marvel.fandom.com/wiki/Fahnbullah_Eddy_(Earth-616),Normal,Durability,2
Faiza Hussain (Earth-616),https://marvel.fandom.com/wiki/Faiza_Hussain_(Earth-616),Normal,Durability,2
Felicia Hardy (Earth-616),https://marvel.fandom.com/wiki/Felicia_Hardy_(Earth-616),Normal,Durability,2
Felicia Hardy (Earth-1610),https://marvel.fandom.com/wiki/Felicia_Hardy_(Earth-1610),Normal,Durability,2
Felix Alvarez (Earth-616),https://marvel.fandom.com/wiki/Felix_Alvarez_(Earth-616),Normal,Durability,2
Ferdinand Lopez (Earth-616),https://marvel.fandom.com/wiki/Ferdinand_Lopez_(Earth-616),Normal,Durability,2
Feron (Excalibur) (Earth-616),https://marvel.fandom.com/wiki/Feron_(Excalibur)_(Earth-616),Normal,Durability,2
Forge (Earth-616),https://marvel.fandom.com/wiki/Forge_(Earth-616),Normal,Durability,2
Francis Klum (Earth-616),https://marvel.fandom.com/wiki/Francis_Klum_(Earth-616),Normal,Durability,2
Francisco Milan (Earth-616),https://marvel.fandom.com/wiki/Francisco_Milan_(Earth-616),Normal,Durability,2
Frank Castle (Earth-616),https://marvel.fandom.com/wiki/Frank_Castle_(Earth-616),Normal,Durability,2
Frank Castle (Earth-1610),https://marvel.fandom.com/wiki/Frank_Castle_(Earth-1610),Normal,Durability,2
Frank Drake (Earth-616),https://marvel.fandom.com/wiki/Frank_Drake_(Earth-616),Normal,Durability,2
Frank Farnum (Earth-616),https://marvel.fandom.com/wiki/Frank_Farnum_(Earth-616),Normal,Durability,2
Frank Oliver (Earth-1610),https://marvel.fandom.com/wiki/Frank_Oliver_(Earth-1610),Normal,Durability,2
Frank Payne (Earth-616),https://marvel.fandom.com/wiki/Frank_Payne_(Earth-616),Normal,Durability,2
Frank Smith (Earth-616),https://marvel.fandom.com/wiki/Frank_Smith_(Earth-616),Normal,Durability,2
Franklin Nelson (Earth-616),https://marvel.fandom.com/wiki/Franklin_Nelson_(Earth-616),Normal,Durability,2
Franklin Storm (Earth-616),https://marvel.fandom.com/wiki/Franklin_Storm_(Earth-616),Normal,Durability,2
Fred Davis Jr. (Earth-616),https://marvel.fandom.com/wiki/Fred_Davis_Jr._(Earth-616),Normal,Durability,2
Frederick Duncan (Earth-616),https://marvel.fandom.com/wiki/Frederick_Duncan_(Earth-616),Normal,Durability,2
Frederick Foswell (Earth-616),https://marvel.fandom.com/wiki/Frederick_Foswell_(Earth-616),Normal,Durability,2
